,Genes,S001,S002,S003,S004,S005,S060,S006,S007,S008,S009,S062,S010,S011,S021,S012,S013,S063,S014,S015,S023,S016,S017,S064,S018,S019,S026,S020,S022,S024,S025,S030,S053,S032,S033,S067,S034,S036,S068,S038,S039,S041,S069,S043,S091,S045,S070,S046,S047,S092,S048,S049,S071,S050,S093,S054,S055,S057,S094,S073,S074,S080,S081,S096,S075,S085,S086,S088,S089,S072,S082,S035,S078,S077,S095,S029,S037,S079,S061,S066,S031,S052,S076,S083,S087,S090,missing,mean_intensity
952,UGP2,11.5543371268149,11.1706491556325,9.86854463161441,11.6991688404904,9.11495233058262,11.0397660371203,,10.6487393805296,,,10.8300785206936,11.1217533584607,11.2502334402028,11.6162773694941,11.1322023524107,11.0610013492643,10.7362937588219,10.4646624297832,11.5979915350424,10.8996759136885,8.95639995037534,10.9937486280914,11.2804031735738,10.5113601776925,10.6313822011118,11.556645868517,10.8761438999258,10.5667609550022,10.5616921120171,10.8420045417715,,9.80704228419237,9.70855216990396,9.68241532305423,10.9955499428537,10.9849222019844,11.37754591966,12.5415881641648,10.8602537051824,10.5182051611183,10.6665403897678,11.1926602003782,11.5341464813493,9.21350591927511,10.6482353192798,10.9824039741786,11.2502679630957,11.1391779019711,11.3983808268914,11.0695577956851,10.5828055191327,11.2856846642269,11.6052697197282,9.77078704537757,11.0169497725009,11.3319310944589,10.5977523211999,12.7194931636054,11.1841991547831,11.6626291993081,,,10.9406575402473,10.1749435708701,10.8331556634728,11.5533920978688,10.2191498105623,10.4862387225609,11.205534309936,11.0760586947654,11.2065468799007,10.1522933114757,11.1754742722446,,11.5850634888526,9.14744030141156,9.46314933183422,11.5611062446061,11.6167475361632,11.4064375166398,12.0406016536438,10.9320935536676,11.5939187767053,8.583870534131,10.9867995213606,0.08235294117647059,10.733346184951017
1084,UNC45A,9.52002713605405,9.06301619799609,8.93364308566738,9.07112226945436,,9.14773850284369,,8.1313365257344,,6.71427580772952,8.91842396076495,8.61538625180781,8.83994796222539,9.01097479056019,9.08360055830681,9.46805037270588,9.11810227874317,8.53522226618079,9.31260357438377,8.8436573482406,7.84755189072638,8.72717223854604,9.87258387871623,8.43958854650963,9.42797573118579,10.3553050818421,9.09081694554111,8.82087694903453,8.33685857701129,8.86503072171798,8.44235073547087,8.37591856498729,7.51936625072332,8.17395553470582,8.2307872904657,8.68206381889241,8.85132160026184,9.65857515488278,9.18702995624723,8.15419662792435,8.96963696993847,9.46560072431358,10.0462414852166,,8.65328275516943,8.93051799027772,9.58256121138816,8.8096391937896,8.93415768217013,8.52037478668744,8.70791701502023,10.0952807630517,9.42701460647072,7.48995974616362,9.35037652413263,8.92608441756359,8.1738729518481,8.56836894524576,8.6140076042723,8.94176958993514,,,8.45304194680644,8.62433704689958,8.80888353358982,8.91194134436091,8.85729738876798,9.14412841302745,9.31646652584723,8.77282403767817,10.2240386072871,8.28189565896285,10.4743119169927,,9.40549510020061,7.47449926572184,8.0543210472438,9.4404222134476,10.1549162950344,9.22451741961427,9.55084504842172,9.01538610810326,9.09467652313235,7.46618461445612,8.01430437999266,0.08235294117647059,8.765065915496352
1008,UNC45A,9.08989784991567,8.31338425391197,8.50339961873781,8.15876948640268,,8.37190492347983,,7.74289534639866,,,8.40817191786303,7.67082641189118,8.57067173587106,7.83195227974997,8.54741315547434,8.37344254566408,8.52719340482607,7.93138371597225,8.38940899628897,8.50731090570249,7.798536920616,8.01730926070293,9.17259991005622,,8.86371877474203,10.144831094728,8.64428544989376,7.76684015047142,,8.41681132312792,,8.24651332417175,7.33484038108373,,,8.45781339631216,8.29147324217765,8.95744806189199,8.44101557061108,,8.45468799442199,9.4667979863043,9.50328445934999,,,7.82680156592336,8.96305687302968,8.52859334128331,8.38604812156719,8.12396421028084,7.89570105819275,9.45436031894185,8.89709115875798,,8.86778376180374,8.24872310313252,7.06388654566862,8.07640091432697,8.01568477873146,9.52923786962076,,,7.94590709807248,7.80755357155469,,7.7363569613887,8.03322647742634,8.40036991627835,8.79876832385112,8.72179251729015,9.93886733655867,,10.1362197503187,,8.83696556237093,,,8.52969874275185,9.82328565741586,8.3814530126607,9.02297253384948,8.29898567306636,8.33989179962923,,7.79683372996627,0.24705882352941178,8.362928845508511
2793,URI1,8.33159587243889,,,,,,,,,,8.44616422767165,,8.98954248557233,8.61502092298143,8.68168627630393,,,,8.91054993812526,8.56171052598243,,8.4581248021794,8.55268988415592,,8.28424775598928,8.78568521965938,,8.18228091309751,,8.56223362071919,,,,,,,8.69422605927301,9.28353758327136,8.27253813822508,,,8.67505672625104,7.8881868161329,,,,8.51657921296697,8.30378810608728,8.53181681226377,,,8.19280789439139,8.67578306484524,,8.68517272211673,,,,8.63863524409576,,,,,,7.89139584585587,8.80213567351142,,,8.79784763755086,,,,8.53568595114167,,9.02753917468457,,,9.13531576316792,8.53539517593021,9.01043600503663,8.50869635231147,,7.97806578265778,,,0.5882352941176471,8.348066930021197
8957,URI1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
1686,VCAN,12.1729931227086,10.9937471741763,13.0564841583258,11.3633752349665,8.35402506466087,6.38489179664331,9.43454518946177,9.13442540032011,8.14973075953344,7.30192819087008,9.77262197567799,9.23941028181657,10.3341149812503,10.2528486707269,11.3411717992167,10.9150140296975,10.712544960145,10.9267194463321,10.8415033512071,11.0622136221647,9.849651741935,9.63713778245384,11.2673520046353,9.10282871306384,11.2326481966199,11.6523597615229,10.7165723577805,8.05568933421516,10.1441219512516,10.9983407098411,9.12413219886154,10.6407678920721,10.4524052370747,7.68723296678414,8.55428388585678,10.8150650876858,10.8393209584325,7.91823321146295,10.5258831025116,8.30502909396612,11.5050613352871,11.933646985505,11.6348642913239,9.26897331407792,10.5746026226875,9.72015644848529,12.0474770526443,8.74347939900531,10.4573395844858,7.51886569912319,8.6668358539864,11.1450971162011,11.2716976879954,8.90782452279066,11.7401718764871,8.13513871760017,7.95998193409898,8.67290313149412,10.3044297197609,11.6495219904988,7.21332100669512,6.34391557809091,10.4575046466579,10.4955891666214,9.5371424467019,10.5638100878825,11.5760617768127,11.2749116879208,10.450874626362,9.33254929156043,12.3878345658932,8.48869844872454,10.8287459866085,8.50809363877908,11.1486893636937,7.75806604827939,9.27578295982416,9.24775505933522,12.9832749699674,11.3077473899274,11.6760818019628,10.0371287011719,11.1431565750003,7.14833361908033,10.0637676944672,0.0,9.888026416505681
7614,VCAN,,8.30820919665584,10.767100123504,9.39284495463339,,,,,,,,,,8.6888899765018,9.1586650501616,10.1138012110422,7.17501754625483,7.57572008627129,9.49443475663268,,,,,,9.56049161469305,8.14446545297196,,,,8.23089528083792,,,,,,,8.05101048143272,,,,8.18077219437614,8.44808011917568,,,8.78567273459527,,9.50656465696843,,,,,,8.39672854310199,,9.13907797187581,,,,,,,,,,,8.76777853172839,9.2473968506776,,,,9.96492175191581,,,,8.8285311787646,,,,11.5657604508196,8.50527902210803,8.65447137356824,,8.92754646633614,,,0.6823529411764706,8.652231447099338
7809,VEGFA,9.58119949047244,9.99001538363473,,,,,8.63255577721564,,,,,,9.07339508931943,,9.69883932682629,,,,9.72418818733793,9.37627731553536,9.69152757786443,,9.96716001081198,,,,8.74456166572041,,,9.04864070148875,,,9.08904630084988,,,,,,9.1313912688849,,9.22011580659172,9.13700081799677,9.91939178470887,,9.33252714578788,,,,,,,,9.44824858764685,9.9983648117312,9.43968544935685,,,,9.71698044793314,,,,,,9.21708112355179,9.26309131006391,10.3837719174272,9.88001469815563,9.10028289390499,,,,9.19289542237353,,9.4275275485511,,9.66548991720957,,8.99445971094845,9.91006794694459,10.1048059049295,,9.03564449538799,,,0.611764705882353,9.198470898324885
9500,VEGFA,,8.0866751137858,,,,,,,,,,,,,,,,,,,,,6.92292886484344,,,,,,,,,,,,,,,,,,,,6.99023532606765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.03717963133157,,,,,,,0.9529411764705882,5.99799202249981
5415,YAP1,8.82453540302468,8.34488531904644,9.65411524092818,8.79757069499415,,8.65138779282866,,7.8547792207271,,7.41673844672325,7.98836374104141,,8.62760068964813,7.51656547334645,8.44010075951659,9.64556198441402,8.81545737678982,7.18941152249135,8.28993855226667,8.67528641354945,,8.35268195985772,9.28980498174735,8.16305419753242,8.62450435320691,9.92328166738627,8.47437156175379,8.7628082183331,7.62621930647848,8.29196189913516,8.91819887534968,8.58255361316096,7.10875655149833,8.43432544043047,,7.02643330665111,7.5677844712172,8.86092616826206,8.91580209122957,6.9617218882046,8.64554233799328,9.41047934543783,9.42324255684652,,8.2750875693427,8.20009111173555,9.84966756584444,8.59234462531091,8.53912760601798,8.31900160217633,6.62634671428037,9.95547349201928,8.25761361021693,,8.99909312960022,8.67557531820014,7.92288656912507,8.41560812635795,7.49186818756733,9.46420001268076,,,8.02605889271838,8.44609144629959,7.30972386459379,8.49132138883075,8.45607312949677,8.1722922353971,9.05867649010812,8.40402496115395,9.69557291656091,,9.81651860156591,,8.54212043340119,,,8.52789029048694,10.0770574821352,8.45070607565021,8.43899991732354,8.5604432394324,8.40896844461938,,8.35527280087808,0.17647058823529413,8.381620026231163
9578,YAP1,8.70321165230514,8.16932857146843,9.32516330795969,8.81065258252783,,8.32762336816901,,,,,7.89772677086346,,8.41203362876589,8.38294791135628,8.74243140572618,8.94985546907732,8.92162296919908,,8.46485280621299,8.3889501837155,,8.69280755823023,8.68349932034788,8.36295934035698,8.870697459535,9.16773747566429,8.70419409550514,8.90907354453932,,,8.99390957181301,8.58504818367926,,,,,,8.51355123114639,8.2417462256353,,8.4107019777159,8.35903893649358,8.47876306313215,,8.00199102719385,8.63956242158146,8.89697049208627,8.6915858192846,8.35071807986739,8.128617725433,,9.06234346136745,8.47729157821744,,8.85393241740003,8.67564070674591,,,7.88593153091076,,,,,8.15030096656989,,8.70706840455824,,7.92092876606209,8.87540154509817,,9.69087136347655,,9.07844159247318,,,,,7.99829219604388,9.52522940077558,8.44896444316966,8.26295536133506,8.44574727469387,8.16124728340255,,,0.4117647058823529,8.427684846564125
2891,YBX3,8.55045378193101,9.03174239181298,8.03318151008716,8.71984463024607,7.31680928998365,7.86499307831801,,7.25400699843725,,8.05207551127773,7.94516945001362,6.59456704204176,8.71928433841684,8.43121085971542,8.88790861254944,8.79609205027954,8.55431011025834,7.54172903877111,8.61454611623342,7.52063349952552,7.35952125129293,8.08099550367036,9.01283965825779,7.46477425675665,8.82118833759525,9.75509572358211,8.04954100804267,7.72442146004999,7.89090435059874,8.25922792925376,8.50244337557413,8.30480312867863,7.36032838839226,8.0126630206421,,7.79780379704228,8.39647310143063,8.5126417542244,8.77777969970795,7.70791322991876,9.19984139758426,9.27607030867774,9.422604878896,7.05033048126543,8.08253880128438,8.74887102101408,8.62329473803507,8.41081890489324,8.76315944792197,7.80659913952333,8.4894649113933,9.1808973899974,8.71086699973277,6.9138181439131,8.89283736637983,8.08717062604158,8.26040723097922,9.04523409873594,8.0927060481725,8.96178509633072,,,7.75845752909139,8.23297822826133,8.52427012303751,8.1593538379676,8.83115943458295,8.34559136321484,8.82833038624317,7.96244178652853,9.14038206629382,7.17393137396776,9.59538315103675,,9.1119783621109,7.29781333558199,7.21569410841643,8.9354559723375,9.79559011373359,9.24122048694312,9.02228660724243,8.5309948174946,8.86170055695071,,8.45639373186725,0.08235294117647059,8.24484803328434
9203,YBX3,,8.97604561479006,,9.12359016091588,,,,,,,,,,,8.63460854623064,8.98917079781617,,,,,,,9.3011975892545,,8.89379270187726,9.24775246102453,,,,,8.95174550821501,8.51514948117022,,,,,8.81822402045945,,,,,9.48788599982384,8.93306880770526,,,8.77884571620047,9.06527078391325,,,,,9.04423292891084,,,8.78450861039424,,,,,,,,,,,,,,,,9.2525717269397,,,,9.29253862890429,,,,9.18712509188247,9.41042030724255,9.00055867639684,,,,,0.7529411764705882,8.656420242569913
1022,YWHAB,11.5458079322777,11.2343542575058,9.75980640294514,11.057478786214,9.21811291501122,10.722339928482,7.70636779519726,10.3270925149664,6.57690688191168,8.34634483585406,11.2060639666909,10.7541897993253,11.1876216820396,11.4036629977508,11.3672875997478,10.8555936289566,10.4949088077095,10.3056717570385,11.3283366391013,11.2232686506544,9.0672436598321,11.1964783129993,11.5739229163188,10.5050513412339,11.0566887145516,11.8032171991548,10.9695538169543,10.9485685916238,9.99112005669531,11.0018225339457,10.655294484713,9.74963660669883,9.49524138584338,9.10231752309777,10.398581379529,10.5541673342933,11.0115990617584,12.084522653449,10.6339890500056,9.79644689810186,10.8794165848596,11.840782287598,11.485666655168,7.50406780422684,10.3045263115234,10.74564641343,11.3736157198316,10.939254801285,11.8131703469827,10.5507243084281,10.3237022616574,12.0275680673553,11.4329720622709,9.82061693211102,11.2543345132469,10.5905741479096,10.5028626464389,10.8239711381534,11.5796730866559,10.9044070777519,7.14001549125234,6.82585340585115,11.1268398173288,9.98949368141653,10.375629212101,10.9586367420507,10.9766994170266,11.0280568970859,11.1786038105152,10.5821309542162,11.4783643448995,9.9987131882605,11.7287314740218,7.27452531913816,11.6459326959031,9.48915662695214,9.76409632424554,11.3651696363302,11.9723417314816,11.3723406705081,11.8526600151244,11.2191182930131,11.1846371277636,8.61010313496205,10.0329544556948,0.0,10.396337662025665
606,YWHAB,9.64272973214817,10.6736580896373,8.67198210861338,10.8986940219387,,9.61649324740323,,10.1877158714735,,,10.2672340327823,11.2182216464266,10.2641330727185,12.3341940295735,10.749238269331,11.4374379475848,9.23446078389408,9.56294397300197,12.1202716337032,11.5694867665408,8.91896262206817,10.4329058618722,10.4482701006307,9.72147445083115,10.2374911418202,11.2853806450696,10.6525048940623,10.5061199971042,9.94263666149136,10.3130117343326,10.5212756699344,8.48335791341567,9.11523115820751,9.59908176141398,9.53656326939677,9.945309514648,10.3852520378696,11.0561388994638,8.48115093783044,9.33005870538509,10.086941755416,12.0127733834821,10.668785979664,,10.6135179774905,9.42252963981488,10.9851808853242,10.7399442448596,10.9378351859057,9.80870621182046,9.29221317362941,9.5562692043898,10.7296426333353,8.62863885626312,10.4880120991567,9.56510130124713,9.63126900297796,9.1818302169831,10.5671049689446,9.8155837991777,,,11.0055152345797,8.50340267091319,9.14154970670521,10.8814740215947,9.26431684162382,9.19392107386811,9.83980787618845,10.4663695247185,10.8298053646892,8.82575304711104,10.8115803908945,,11.2600359750909,8.52486758852059,,10.1825895581894,11.5183757427974,10.8371244681215,11.5208564401256,9.48505019848731,10.3904846456533,,8.33917141066915,0.11764705882352941,10.013587533721923
3421,ZC3H14,7.85594560756169,7.80974166954483,8.33717359384908,8.5461638938916,,8.16382763378467,,,,,7.81954927398958,8.16493231603645,8.0699172444859,8.2044423215222,8.03131591587889,7.79606149110039,7.85308184186364,,8.35144927086627,7.9921679953084,,8.1096235584458,,7.96238891294168,8.24091766131119,7.74533950438387,,7.91426744330718,,8.23400834905966,,,,,,,8.02651553918635,8.83621171451291,7.91199686828342,,8.2509986022612,8.2669665010158,,,8.22542610986211,7.99754676418504,,7.8797613356292,8.41475736654194,,8.24299024505387,7.69976178092649,7.97261748506378,,8.3404311704206,,,8.40431011486655,7.92355831730935,7.73510583051516,,,8.10030534042833,,7.77489171215266,8.04391670995664,7.95828499910675,,8.39304194712325,8.01120245860475,7.68395848653202,,8.02257238608887,,8.41058943706163,,,8.09340572786395,7.51626565998893,8.59083772782226,7.88722122992262,8.03166282098096,7.71605338851679,,,0.4,7.922413101479175
9281,ZC3H14,7.27897795660948,7.13619635207087,7.10193447313694,7.4638536275064,,,,,,,7.52037543937571,,7.85624598281437,,7.96657852177244,,6.68876013368812,,7.38847947963651,7.43304702731917,,7.5777062115568,,,,7.5458749556744,,,,7.4211262774736,,,,,,,7.2048970185316,7.74475773682684,,,7.66313374459252,7.98225663318389,7.22523545729018,,,,,,8.19550226649503,,,,,,,,,7.98651019114416,,7.30773499380126,,,7.49875214786583,,,,7.6670166092794,,7.91537887232264,,7.67643294864587,,7.93651887130453,,7.97808510427733,,,,7.67606397493331,7.94584758753043,,,,,7.49913650471411,0.6470588235294118,7.359015352416231
2613,ZFYVE19,,,,7.33507947804991,,,,,,,,,,,,,,,,7.74739951448233,,,,,,8.64438532106724,,,,,,,,,,,,,,,,7.76030781155842,7.26649872639624,,,,,,8.59343597606591,,,8.3935732154833,,,,,8.49607577650018,,,,,,,,,,,,,,8.23584663864913,,,,,,,,8.62958751001159,7.73643627785447,,,8.58636960683196,,,0.8588235294117647,7.560293798643266
8085,ZFYVE19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
4384,ZNF185,7.77510447582723,8.0273348490529,9.53009567955919,8.15002154475465,,7.58498865804292,,,,,8.20513664657508,8.21113565516248,8.3182235347545,8.0469871020676,7.91508641745829,9.14213725361141,7.72678525094011,7.44024353000693,7.98992182227802,7.98453852692075,,7.78216910202763,8.22993338976855,8.10390593155226,7.83582174416306,8.80763021596125,8.14880728503486,8.01904914263127,7.74541299074671,8.19624924293502,6.93328295304071,7.9871967845313,6.58109412652519,,7.78159211185276,7.78936792850353,7.74525561699749,8.49018603072359,7.79339036988946,7.36037196711715,8.10199293710827,8.88464742649238,8.69435929758295,,7.56142832661219,7.70644817290253,9.70843671256448,7.93305732497354,7.76621943548002,,8.13233177663264,9.54688489561411,8.31101832356422,,7.90017328803066,7.65698409726809,7.32976888794203,7.7201807107169,7.42004462889574,8.69627688538676,,,8.11135857818256,7.63170012716398,8.1851418567509,8.13061149020721,7.96859730417219,7.8162262729238,7.85794722407312,,8.39905620835801,8.04106978045692,8.92984130834676,,8.10939732662192,,8.05142523406971,8.67994107486548,9.14625779941006,7.84610949886293,8.58345431321672,7.9668325925443,8.35809468709746,7.26947168610533,7.01937237068818,0.17647058823529413,7.953902652551185
