Genes,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Sample 60,Sample 6,Sample 7,Sample 8,Sample 9,Sample 62,Sample 10,Sample 11,Sample 21,Sample 12,Sample 13,Sample 63,Sample 14,Sample 15,Sample 23,Sample 16,Sample 17,Sample 64,Sample 18,Sample 19,Sample 26,Sample 20,Sample 22,Sample 24,Sample 25,Sample 30,Sample 53,Sample 32,Sample 33,Sample 34,Sample 36,Sample 38,Sample 39,Sample 41,Sample 69,Sample 43,Sample 91,Sample 45,Sample 70,Sample 47,Sample 92,Sample 48,Sample 49,Sample 93,Sample 54,Sample 55,Sample 94,Sample 73,Sample 74,Sample 80,Sample 81,Sample 96,Sample 75,Sample 85,Sample 86,Sample 88,Sample 89,Sample 72,Sample 82,Sample 78,Sample 77,Sample 95,Sample 29,Sample 37,Sample 79,Sample 61,Sample 66,Sample 76,Sample 83,Sample 87
PCDH12,8.44745670972545,8.41557053299326,8.62909253524614,8.48131372489993,8.11246298646026,8.16646391342975,8.84251331061602,7.5667954989787,8.5442461929276,8.39954786492349,8.16152589918575,7.99182150239177,7.62463450560218,8.24196882435578,8.45835173736397,7.84397347429398,8.6826301634407,8.39518404554945,7.94932535276594,7.6009123385653,8.11476394820796,7.92706813695672,8.72708388209747,8.0239482926131,8.3172894861148,8.27538038389081,8.00209971103504,8.00747402089506,7.82800063569904,8.03047456293829,8.18711604223641,8.17599929372905,8.44131283751407,8.49033058695555,8.14874309054081,8.53622381118605,8.82141853499741,8.12615683854037,7.79827105244715,8.14180996096293,7.72382649965265,8.06855234483742,7.49653720491572,7.29090484103937,8.47932995970884,8.58413038151982,7.6457398607494,7.84108568843159,7.62240437255633,8.04918622893428,8.88764775599621,8.15160447864977,8.4623866521443,8.18586000965632,8.21964029091528,8.71326481730224,8.62603210468198,7.72141823360426,8.75543807948082,8.06244948765629,8.82328842765421,8.23286140114323,8.6398904437284,9.04358030866442,8.65912200812608,8.40082249535555,5.673583197684,8.74700583536567,9.047687940713,8.47035739319906,8.21118869257251,8.89449837823263,7.42430665081628,8.7271578396809,8.11693286025633
WDR1,8.08550159700116,10.7091717832639,10.115214931444,9.85311261578939,9.59549688440695,9.31371003850309,10.3802497103338,11.4678402761203,9.81554394197807,8.97805302868687,9.19892297215443,10.5350235742907,10.3248839238806,10.0817837084145,9.21449224436583,9.87131060100695,9.91924514448785,10.2755727715212,10.1600574734371,10.2058372257077,9.85465543399314,10.1641502635387,8.5922008311513,9.43495471277395,8.54420088060133,8.82481016673711,9.65329005968831,9.19547011838404,9.61101406118006,10.1020665325727,8.73124513341337,8.76308974261834,8.62837274647603,8.5089546859824,8.6678584641772,8.39353367523209,8.31851155490622,7.95583912266962,8.90714836872824,8.51520673049613,11.5472761664438,9.54622126217252,10.8738776611474,10.1164337970976,9.97841051595166,9.1674722588337,9.72282194330409,9.715216286573,9.64425831703246,8.48405649829152,9.42460188081841,9.44753851238591,8.485065925611,8.05779782260732,7.91222212904024,7.96357884688157,9.15408063888026,10.4704513784598,8.64565081866984,9.54127133520102,8.10006744919169,9.51502896934228,8.19636389134036,8.0675173742716,7.79575125353587,7.86829439680798,7.63094542753136,7.77932808486289,8.63693678430093,7.34575748867816,7.46094548459213,7.85547229742418,7.26268969688914,7.5091997304654,8.2321508884417
ATP5F1B,8.04186573074836,11.1766363070876,11.7383087514837,10.4783006179186,11.380017684638,10.7637178029496,11.4619130326393,11.8077315797396,11.3755449087676,10.5761831307298,10.5892966756246,11.3430197592042,11.6745387772223,11.6543604223567,11.2102639068187,12.071553016067,11.3383709210556,11.8754564148084,11.6574680571075,11.6486675014384,11.4309832348901,11.4415897271846,8.50960674204888,11.2726797575879,10.5277734343219,10.928937583382,11.623547054113,10.8589933659126,11.2234324213211,11.6968907867788,9.39544889799235,9.12634917160528,9.70807534804764,8.82610059758789,9.03158116361478,8.25329094624033,8.85821750360165,8.95637793234573,9.58043018581777,9.49497658693584,11.7111425555858,11.2373493268967,11.5813148764019,8.26788353450071,11.1677505917266,11.6973590630018,10.3537880138153,10.3633470427216,11.9222348528246,9.39407670695633,10.1279556216969,11.8280451509983,9.5500815893793,10.5967426086075,9.3294989108862,8.49661818485066,10.3743060545824,11.8694804505776,10.5350761366769,11.8729374929905,9.71021107844311,10.8811538413716,9.93684646606243,8.98944808612361,9.02651858955993,9.11481912478176,7.67843377748796,7.06225177701849,8.70498716275065,8.25650311078572,7.33792631399402,8.70063810860532,8.0551126928586,7.67835717324653,9.31869683654159
F8,10.4573545703152,8.47216777287904,9.23010787104426,8.95413770587345,9.46340157236471,9.90221754864733,8.76996386564755,8.30203863635476,9.50365396303576,8.13270719982083,9.11300588272909,8.64519453908763,8.09214866725841,8.50191829105711,8.99718536263851,9.52821499974078,8.55309668283799,8.95743549240703,9.11731181637314,8.39796509404586,9.36342567501208,9.40104337480157,9.15672985915906,9.33237642904535,9.60273846453622,9.74285227934398,8.9578024469066,8.44546813739325,8.96638272614764,8.59882289731322,9.38024566210515,9.68467121946884,9.94934607396546,8.99703077263202,9.35466300058691,9.08816093279047,8.95324002680949,9.66386947939549,9.05758885969345,8.31955677797312,8.18814974118477,8.95556132083808,8.02044582653207,8.43910692940435,8.98655870609768,9.13373166459476,8.54962662538658,8.77139045053659,8.52615882793888,9.49576065555307,9.02767089680725,8.90672238994835,8.0683730131949,8.31852674510072,9.19471169767244,9.73104262350411,8.89723304167986,8.39450125244565,9.78360374973619,8.89860482942935,9.43496531027307,8.8553330307442,8.74220889482585,9.28241371150337,9.34258373213928,8.90659694171392,8.02384595578571,9.12290105649439,9.12277054020187,9.64114685677147,10.2965516608565,9.36762047135913,9.52208553090733,9.24277527882676,8.84483800752003
LDLR,8.40184997909996,8.43246867616291,9.51330263224655,8.45706318171773,8.37523623826614,9.70561680926727,8.80117515672117,7.89787598350139,8.88940773526245,8.42988205850097,8.21043175650045,8.36838336063953,8.63585145747653,8.37433495488127,8.6150336970935,8.74525030697576,8.20060154860505,8.4546632084787,8.68806012339706,8.30144550786484,8.36420333514552,8.85696070205329,9.38058245065728,8.43775544109715,8.46759095872425,8.5816608154232,8.5887147209508,8.03974376647542,8.18672270387737,8.46188596745817,8.99160636371323,8.41081672126624,8.2402889366922,8.3756760158084,8.47968215406863,8.13483916222207,8.28433175061949,8.36156860958091,8.74283043775965,7.79062982646443,7.97082036076705,8.14858399831229,8.37444339742572,9.015362405144,8.70019851458216,8.31207127758653,8.03105320015835,8.52088028448008,8.20787066135337,8.34966142302341,8.88366327010724,8.77569310107112,7.62705269280972,8.45849333238366,8.75568756166021,9.11416571481945,8.55023937270389,8.32500283417848,7.94301220299268,8.03955455667989,8.67139569388546,7.52878646370161,7.79672233442833,9.14730902091484,8.90985957507474,8.15811876785696,6.93474138156514,8.48081009610343,8.40585521382126,8.7001282062093,8.0473485803524,8.18170589539968,7.58886454832445,8.59673703933801,8.60627112913797
CLTC,7.90882071327414,10.6131504982804,11.5694224515928,10.0498945457387,10.9290421300982,10.3290816641118,11.0125256716585,11.0430442461076,11.1468627484931,9.81464977978337,10.1246254430078,10.9797560666049,11.0877315864461,11.1097534539683,11.0848844947552,11.7791101327244,11.0486354402403,11.4443604568178,11.1586192896879,10.9147803001356,10.8947977456105,11.2123408282323,8.76087083467318,10.9127435812603,10.3616252003244,10.7082081357615,11.2834529451871,10.1878094405061,10.5885772573798,11.2066100225416,9.27548633783302,8.87498307662236,9.42603130204433,8.31785538292295,8.74390820730607,8.3725967847455,8.78224907687415,8.4624579262942,9.31138481142128,9.00184623352759,11.0095638631294,10.8958158438542,10.5242165468219,7.97426144699896,10.6637847222121,11.2646411636057,10.129484687202,10.0006914707589,11.507014736188,9.04682655919204,9.75179019909097,11.099214586797,8.96591396806623,10.1412473762201,9.03613747855323,8.55222721577768,10.001070385478,10.9725643428062,10.2566996051265,11.5213728750843,9.46362731625064,10.1138679477794,9.7961096190622,8.96690474766138,8.73614306371503,8.94415357346614,7.37413641843996,7.66162767583042,8.65655906414633,7.92487188645742,7.56172781769632,8.79746947704255,7.8928721401558,7.68088775737575,8.97572948342316
PPP2CA,,8.70487765971282,9.80355835762906,8.44558638451212,9.86809604746086,8.73089229555093,9.4833254688312,9.06445876416619,9.34182038178043,8.05722928645698,8.02214015402084,8.77768511815994,8.87154720078998,9.01837581687794,9.29414679075471,9.32527914220502,9.35032430734124,8.91300133563663,9.36557307514623,8.53442169082101,8.92318087026853,8.97596928501732,7.03727485256781,8.74332683667817,8.17719717979605,8.03355056412556,8.89082287437116,7.81586364892026,8.66759952069655,9.17396849886884,7.90347600883547,7.83073721309365,7.82340860808388,,7.67910858601135,7.24990995959357,7.81735905234601,,7.79473178971638,,9.08908260088558,8.79886829709803,8.83660742763862,7.94289131077443,8.61612095873459,9.10575343246785,8.25122777799953,8.68486388890225,9.0923438504835,,8.20291431914552,8.82395249270031,,8.23928601262264,7.3918859221037,7.27778050554114,7.99128642444521,8.72994610398836,8.16939149162739,9.02850030637294,7.73998791084845,8.5818253717668,7.65100645418398,7.4753916408096,6.42179152985916,7.08934533720407,5.59744860527776,6.62284198976056,6.91637212107755,6.39907340396161,7.13698380659211,7.36936665006946,,,7.79373246844304
PROS1,12.6520276422927,12.2259071926479,11.8676926209161,11.922328109718,12.0649194773246,11.8602418176059,12.2866417275812,11.4381781908978,12.3791354861621,10.6582654946165,12.021549367495,12.1141007437499,11.6338373565338,11.3311727110691,12.059958588053,11.7836729499854,12.0620356079271,12.1253260475125,12.204778352816,11.6249560792151,11.9777736415872,11.8535018269938,13.0093046578714,12.1791497220169,12.6239193188723,12.2614183673201,12.277804552767,11.6550332939754,11.4915164646408,11.7165554647668,12.1975685989863,12.0004425632002,12.7432781863698,12.4649625383186,12.6232951625598,12.7046056392493,12.3646396678793,12.0529040430222,12.2896195525959,11.1821240278552,11.6418065646834,12.3005127258918,11.1565066998042,11.2076136518748,12.1116337148772,12.075609320983,11.5365928137816,11.1366988177961,11.9063686760693,12.4056143421278,12.3359611523354,11.9356624380633,11.283836160341,12.2614608829472,12.3544951162851,12.4617418449754,12.5416441202311,11.6992940274513,12.4565929642354,11.7011169622067,12.3940229924909,10.9694067196304,12.4805357697919,12.6406642622897,12.6184815608874,12.5673345005134,10.9189378793215,12.2680367771783,12.7070950441418,11.9931902372847,12.9997980615335,12.5882091156544,12.3787225632921,12.3002765966132,12.4558897770647
ANGPTL6,9.83172010688113,9.41617838096623,10.0026265297269,8.74877510595651,9.0786559831711,9.59262162306741,9.54975145535369,8.84306421377338,9.58427567541493,8.78485170249934,9.4970681500702,9.2442204742902,9.07968767708822,9.10579155544152,9.64823889515385,9.36318357967937,9.73046878499664,9.81842082472942,9.13745178609124,9.23654126518307,8.91302064888443,9.36032934214701,10.3221113515666,9.59694721866083,9.87060362985294,9.82195926099178,9.32918726719862,9.4851635834643,9.2962222613644,8.64152128779728,9.42241234399644,8.40188087437325,9.44493640024724,9.60822508047166,9.95039556357762,10.4484363550152,10.2098138128807,9.57976649907097,9.49317208753603,9.12029664548311,8.95756926373666,9.35556656806557,8.90823560532594,8.64332886182357,9.5887753702189,9.10183902728701,8.96928303815603,9.21317727633529,8.92642512059272,9.65513824707742,10.4025928094184,9.03768873957647,9.53846147116403,9.56971814513848,9.24674567565615,10.1324395278664,9.68032228551839,8.67512232937565,10.0578870246384,8.74499745672919,9.4520006766369,8.43878994189239,9.67144810363027,9.37194920072227,9.81100974526021,9.84009446625469,8.70753491165483,10.1326131556093,10.6415157475678,9.48994575876267,10.3460809136905,10.3571958261502,9.40164882851012,10.0541699784244,9.32851214169215
FGB,13.1733375926639,12.808457223181,13.0177526538951,12.4952536180995,12.9659324891034,13.5894177284178,12.3404929446718,12.2302951430987,13.2247152705115,11.809625008487,13.434137905013,12.8240129442899,12.7750085570041,13.1518097562052,13.2701032440468,13.442344873119,12.8448012198964,12.974163072179,13.2829341757466,12.8388853426795,12.7646396991314,13.683734270941,13.2836465634876,13.3533742329889,14.1636140776756,13.6017576886205,13.3663549434259,12.3490356823109,12.992457853989,12.9266779155844,13.7259079666683,13.9423298144158,14.2232429832934,13.2182691924213,13.5134688351984,13.7347195113741,12.9367132682574,13.4604697233334,13.0151331602781,12.3841512131277,12.950981418097,13.3123372632932,12.5670295711113,13.0246682024332,13.24103859772,13.1198943492382,12.7650946389175,12.9579629579948,13.320887117233,13.1901419139924,13.1705705737379,12.7136311857562,12.2485810827048,12.6379262456262,13.4706674816273,13.5468970467808,13.4199710471255,12.606511048815,13.3422242379777,13.5073715539185,13.3705595927524,12.7661760662022,13.213064226149,13.4992371236854,13.4667747737252,13.2527280984025,12.2037386750724,13.5795793838121,13.7449221233198,13.2015317331507,13.6060490236138,13.8806707644864,13.41287010735,13.5403490986463,13.6304085177513
NAPA,7.82557631293816,9.81906960594748,10.4302579724581,9.40361149672808,10.2647971868007,9.32871378017128,10.2291482105258,10.4641730537404,10.1893769049621,9.36322062088702,9.22528712097209,10.1829421544556,10.2970974434134,10.3832775936467,10.0366979219092,10.3776926725835,10.5807789998881,10.1645200413228,10.4136944323003,9.94145296552466,10.0364849747715,10.1007935704323,8.27651614200028,9.98154308895529,9.11033795389899,9.22062257541435,10.1107965952112,9.43227557367993,9.69723216557888,10.251354066336,8.71400875421031,8.80021637896391,8.54575322182778,8.2411158298558,8.31761713914586,8.10213408739276,8.13801186774279,8.02939535950269,8.54480785810785,8.43709961887028,10.2155368857909,9.56505226720058,9.895247528607,9.1571084723018,9.7679502848069,10.1650158522034,9.12634106909689,9.65843582154091,10.1337384065526,8.45544041528663,9.00256831428949,10.089026775073,8.51724572098368,9.46433377239802,8.53268675999754,8.17042477213846,9.10722072660672,10.2676174684482,9.17226334383423,10.3943034334194,8.77160802013836,9.59306844110728,8.63554170543173,8.50770741280598,8.06419900933464,8.27719347119897,7.76041797191742,7.83486572180755,8.07027988168728,7.79149880927076,7.93288829413396,8.24705370551024,7.31666806671644,8.16240603948806,8.45019510156374
NID2,8.24412719393839,8.62504458054105,9.8499221840524,8.54601905002259,9.38845773820787,8.60425413548551,9.13037579633067,9.31268001815405,8.75747122781665,8.96307717397961,9.47368118899839,8.68997168877486,9.1472969958797,8.31486080782419,9.22533332298182,9.43854901437856,9.77065729378758,9.27676047377478,8.75095472401609,7.8877731320259,8.92916067293424,9.18851053884991,8.13323784807416,9.29267549382581,8.9844415180043,9.63074792845427,8.29007557827693,8.57925936206519,8.82600757633481,9.71738954159912,8.8751155391969,8.43914192909927,8.70372497436387,7.78441088953444,9.31629073706534,9.60065925351013,8.20118426121662,8.28644036773634,8.50377084423292,8.49183925663491,8.95679143540305,9.2586184500785,8.48340276670315,8.89630689226064,8.32087629959118,9.73637105548862,9.14941375081225,8.91010871351558,9.33504689260248,8.3299416787871,9.52703971983763,9.25491368738726,8.40426991351623,8.51076068852203,8.00620174684573,9.07687410126522,8.53796409328285,8.70446750620697,8.95081871402025,9.44215760712674,9.16494975513145,8.76950449867944,8.11845101309638,9.09065930600123,8.6344801451445,8.18342272752083,8.24125360756957,9.01424452127183,8.22312233890553,8.18216393810435,8.64437113895576,8.14293825330742,8.23138046820623,8.80507416752934,8.46901248883491
PSMB8,8.40973801545285,9.6468363822988,10.7370100619573,9.53319884812952,10.3380447975551,9.27845084245735,10.2646034936293,9.96389896188486,10.2196317876994,9.15003152005399,9.19240784234258,9.92815507671383,9.98895666709226,10.1323096703088,10.4107998395594,10.0139888520504,10.2262712541847,9.80979399197776,10.2539532942733,9.39815821255318,9.93974508252145,9.82490640274461,8.67045985885852,9.97525304069251,9.29233843180312,9.13771849346875,9.929191511487,9.54157424171194,10.1378032016018,10.4528161317636,9.01704568484328,9.5588478429493,9.197593242384,8.4381157822072,8.56984924510633,8.58167179598244,8.72978206800946,8.95139169202972,8.27315077492303,7.96931330358577,9.54521301104287,10.1355096171401,9.71344484288123,9.07800575758949,9.76886571898942,10.6108330929538,9.16325634341498,10.2089148250131,9.86229462560161,8.63216400418202,8.64121367952065,10.2764507637347,7.98224379480333,9.44879285311674,9.14505666784425,9.13444630249267,9.09561916255866,9.70152826874833,9.74065385174011,10.2759105720734,9.25780302070354,8.76437293176681,8.91602282589826,8.78152011071686,8.64291671195457,8.86936528253665,7.79180707998681,8.44900133666275,8.64010110150834,8.25030907711813,8.86740183766186,8.46997041852846,8.76889007882348,7.95481371023065,8.43211429852713
CFHR5,9.09751941765685,8.92733181851384,8.6625276848288,9.08782805238588,8.83175538750232,9.46038939085068,8.61227889299332,8.24267243941471,9.04774380382614,8.33046985897684,9.19761602691165,9.05331913472599,9.01840573770632,9.33555246755835,9.0935293926138,9.21720659643055,8.99010368738985,8.89038242538304,9.3115001128663,8.96695654100779,8.9636456236339,9.34781663674559,8.87856278667365,9.29504869521735,9.49277874408528,9.14456246407488,9.20342287159761,8.82856684826255,9.20832900031952,9.45763031071818,10.0202287514501,9.57712980666546,9.41320065850904,8.79371962536627,9.0537390433272,9.17552378786886,8.68354792147992,8.88504769442907,9.00128979558297,8.62996559691203,9.10199913746247,8.84042580826728,9.03511518945709,10.1004980604425,8.82621472675125,8.44679072124941,9.06390278048529,9.04509609616301,9.10564839061709,8.79252143771629,8.96633265439235,9.07095689896291,8.45927337065034,8.780899707317,8.78972837210679,8.98435045044683,8.71446427694208,9.05552588503705,9.25532851441854,9.10907475358304,8.93297590982285,8.18490487180266,9.01868603438238,8.92688209417017,8.73863779601231,8.96757183212168,9.29235130525307,9.14146299636793,9.06391121534634,9.04347431949436,8.76362758029872,9.40002541208406,8.86890018736529,8.69537004623095,8.93481614908641
