Genes,Sample 2,Sample 3,Sample 4,Sample 5,Sample 60,Sample 6,Sample 7,Sample 8,Sample 9,Sample 62,Sample 10,Sample 11,Sample 21,Sample 12,Sample 13,Sample 63,Sample 14,Sample 15,Sample 23,Sample 16,Sample 17,Sample 18,Sample 19,Sample 26,Sample 20,Sample 22,Sample 24,Sample 25,Sample 30,Sample 53,Sample 32,Sample 34,Sample 41,Sample 43,Sample 91,Sample 45,Sample 70,Sample 47,Sample 92,Sample 48,Sample 49,Sample 93,Sample 54,Sample 55,Sample 94,Sample 74,Sample 96,Sample 75,Sample 85,Sample 86,Sample 88,Sample 89,Sample 72,Sample 82
LAMA4,7.52599345084595,8.15229401039693,7.46730349656269,7.93686032637793,7.26823077012818,7.80059641000519,7.87100181696731,7.80958978340581,7.44931929899104,7.53089938102114,7.71202820133076,7.39891169741729,7.82192982868051,7.78183796214864,7.86181188557263,7.83044082537768,8.01810076495366,7.68085519463583,7.81639861254215,8.01144512621977,7.76980319744014,7.65984014460493,7.47214481365326,7.26482381075812,7.54717641726059,8.06489561107658,7.84265767114214,7.85294561337118,7.57116587541566,7.25803325326011,,7.29560106355807,7.50505077933304,8.10354137853721,8.27398288782284,7.7821155668459,7.14510320968684,7.96552011237008,8.20724145801427,7.99272403459112,8.14401220595546,8.36321299281629,7.38237623034748,7.87948100759862,8.1293528093187,7.3932219675665,7.47511833008462,7.53792963962071,7.71062843337907,7.7397769959792,,8.10227512355652,,7.57687394805908
NRCAM,7.50808991914713,7.44145451475292,7.49232995668798,7.41190909033845,7.89492324616262,7.06031067013856,7.21162600705348,7.24788760797322,6.8977738598084,7.5239399090039,7.32056804893799,7.14752431493427,7.38707966906625,7.21643758791988,6.91217597080253,7.50922062822363,7.56285706974618,7.17788126717015,6.83804338319663,7.52195826663354,,7.12445318874807,7.19486706884936,7.23449929033152,7.23249408146368,7.27899233896743,7.23906207666584,7.25019267187873,7.24336351146853,7.44790186806883,7.45467806688028,7.75322031434886,7.29996867330525,6.89407469248884,7.54748078700027,6.90271435650281,7.41363020219545,7.36401029196825,7.17968804906588,,,7.12018055918546,7.87462426679857,7.88811083749101,7.55467980068064,7.77929012014978,7.25804829818182,6.44682027432741,7.71987088109536,7.07965992562155,7.70926725020713,7.37307803111557,7.45070341272156,7.33097985894594
PKHD1L1,8.47602091283559,8.67345967692448,8.28284645210442,8.40943360245024,8.17721199725104,8.40356961084142,7.73592910652662,8.52383483193088,8.18070373013349,8.53119105905898,8.37776627186552,8.21832852404824,8.34850512871647,8.27319594768135,8.02537755483169,8.73263231395554,8.89903480900208,7.92814126112198,8.40001133344348,8.51753111705577,8.08504111883621,7.84118462066671,7.51744148077873,7.68852241431753,8.45391149177011,8.2910618434329,8.15700179160348,8.29633410102003,7.52965784466099,7.67880484985489,7.66305390585782,7.88689500828613,7.27932793172177,8.16346576461634,8.73408763643609,8.70894012279499,7.88790320004534,8.16283604082362,8.64260164747894,8.60886346261622,7.98783204949579,8.5702715352388,7.89856357835482,8.07204500114705,7.84105347708305,8.68339717679565,8.35452051226684,8.07432651500945,8.36491390009197,7.66075573450212,8.10457475237598,8.4417191680447,7.70119033713809,8.10116779343006
CAMK1,8.6747802246788,8.9516574787866,7.78139596426085,8.75373870133974,7.50173349537472,9.14201705055688,9.47335117641576,8.49755021062122,7.65396145907658,7.44328893172549,8.42980571607908,8.81030779691502,8.48237337826105,8.27972253354171,8.46176680268437,8.23930581642416,8.34226924304529,8.50106246890288,7.8083792416851,7.79195451512051,8.21055647479328,8.07865592419289,7.70855494599513,6.80626104623786,8.21223535252451,7.13070858077065,7.67939222894169,8.01238881893044,6.3595701196866,6.00441239718323,7.58644489304322,7.33666545452407,6.8270128689587,9.17999597474643,7.2061379734471,8.54145886667209,6.97145328778329,8.14053038668357,7.93693399763858,8.09875562899302,7.69978303920511,7.61286812780472,6.98499282108403,7.73342217412201,7.53607213635856,7.46428634520223,7.394821192307,8.19919256317839,7.37349444337582,8.28784235505436,7.12003321714955,8.29511949923642,7.87065526723649,
THBS4,9.37762664412661,9.31951413611892,9.80813371506697,9.48680633075804,9.28619837539565,10.0149002446813,8.67050949791134,9.42703770253941,8.55070093033695,9.62959474439621,9.43511954484985,9.21527770543515,8.95288403671935,9.09521475652686,8.83788430789715,9.76796804275497,9.5290246859499,9.27999967598525,8.6453581156849,8.75918201136545,8.58344377524485,9.04586328997579,9.74960336225638,9.62583375320809,9.50154902177608,8.91772823203726,8.88347225109028,8.90481581979502,8.81406085966053,9.02078352772711,8.9152794585454,9.97204632408406,9.72517736968034,9.21601146702006,8.84357407829867,8.77323082204559,9.0212732586033,9.02517418149735,9.4645213655241,8.38496060876554,9.20213800276096,8.78516598599251,9.56085476526042,9.8242869521404,9.00969171534472,8.77769925074171,8.5042759234345,8.28014222008278,9.6836346129867,8.08628894328388,9.67503661878959,8.47788812046874,9.41330850960496,9.16712261817661
APOA5,9.04322316075937,9.87616616101209,8.01787551723501,8.85383254547854,10.0418067409015,9.02481082373186,8.59417387565479,9.17383531852619,7.76171633970956,9.10857820360908,9.10046713572472,9.76716559639664,9.11101453732373,9.4278362446457,9.13951659094763,8.87815062770798,8.90282539880503,8.74469652896927,9.11229034646892,8.76861458857323,9.33431364247932,9.25457413283338,8.97643522541719,9.50978091953059,8.72841543541183,9.10798988953071,9.37246555034977,8.36252295743481,8.74919224150473,9.33457740154105,9.22739233397701,9.03613939129424,8.55296591129004,8.53202899491117,9.47846192378061,8.46929780474704,10.3214584688043,8.14547039072532,9.74776704512186,8.69622607598189,8.88905142002306,8.5224426099271,8.98244364670911,9.36380067333259,10.3562936028835,9.05561638879937,9.93500948888263,8.38194448081454,9.42106863542783,8.52917502440662,9.404160842424,9.39462911161435,9.41205538489725,10.2251963600033
PPA2,8.11187645033843,8.71443793554845,7.7232550545174,8.17698602361853,7.80768725178532,8.22836270581179,8.96926984375986,8.23396104275023,7.47569585390763,7.17285714625945,8.4552686639594,8.7273741877939,8.38471969995976,7.86757866454151,8.61015085455545,8.39530817796487,7.45203507429337,8.32430854328475,7.90553993822745,8.63157139905101,8.21729960966054,8.45345753661828,7.56611182557999,8.01367504910264,8.26293731737588,7.99465070503353,7.98044232336126,7.93365684203975,6.58198982867869,6.78266900358948,6.90116041883689,,6.9242813989701,8.76922496297251,8.36508551973927,8.44834955677095,,7.91999602919962,8.73439395295221,7.81556103993386,7.52276626186747,8.60099278166687,6.73886646247774,7.27814244644396,7.99361094555966,7.76791558712121,7.552098671835,8.83849183123312,7.54938327676222,8.2591290149117,7.344866122205,8.17468728693868,7.17006995960537,6.95566837880274
MMP9,6.28856425729042,7.08391671446303,7.31555554498082,11.0695419431167,10.4056108235906,8.96424216308791,8.87072246327397,8.33796165162306,8.73290947393875,7.71784798540616,6.79727035014335,6.84496490242607,9.71100911824492,9.03446339940868,8.12678743821438,8.7788216000464,7.94476459208382,8.20351802968037,6.86768249174425,7.33716701521324,9.43030988758059,7.32249429761034,7.76513181067897,7.4858022994397,8.08625937562494,7.37235253750922,10.8759037862918,10.1206819942245,13.2264264984541,12.4931982761437,7.51266314010014,9.17190668071546,8.55803045925456,8.33205223616221,7.79551750090584,10.3585841117286,10.4784424878778,7.21269530130879,8.05944136121781,8.08685521546026,9.99951270977694,8.43668400419123,8.45970174518598,8.62339338834606,8.78995489480303,8.25785835136026,8.39652162255267,10.6895416033005,9.02410107464884,10.0742147081164,8.70820561387314,9.07070553283542,7.93289190761354,8.211784872101
CD36,10.3716855709046,10.684397168109,10.7519189872208,10.8083231170039,10.3004667300859,11.0504361839959,11.0356949879642,11.0923552550017,10.0505189002038,9.96026633772503,10.4860032314406,10.9476689639033,11.2272463251285,10.5252139809858,10.7951264957034,10.7769532160634,11.0573278856387,10.9603816636744,11.2030406154021,10.2551249845682,10.9506367284586,10.520580389829,10.0967591208859,10.2222439208951,11.4323468019747,10.3827589126601,10.564642806193,11.1094787790303,9.02784994877952,8.54118047599905,9.36782565596451,8.71769290579299,9.65094178011045,10.3649183666394,10.9492750428928,11.1915153899836,8.78413675702392,10.4662516420355,11.207384120642,9.7079015008515,10.027683433599,11.2427380661879,8.78987725553882,9.53926779237465,11.4159682654111,10.3202011271629,9.85943776473006,11.2819244259033,10.5571890875799,10.9724365896257,9.3408739140154,10.4115109752911,9.79393040193912,8.64589315091873
SVEP1,8.61541904788737,8.23868185654948,8.86128097626837,8.3196853009624,8.65331682408302,8.761499061342,7.77492533230595,8.44076419527052,8.62058428512356,8.53562490061653,8.38543386551104,7.95782175823519,8.42123003579196,9.22803962996913,8.08561527719569,8.20916952210246,8.51662474211334,8.19780809776926,8.52375704758874,8.80961572758825,8.68232892856011,8.29377358655893,8.83471675947763,8.67749445895212,8.86316589135409,8.0862265033639,8.92691079924013,8.61815179486165,8.58688978608593,8.9853805167824,8.51665213519472,9.1998123783197,8.36719674863729,8.03990567044722,8.37011153151613,8.12032856107463,7.33971283143613,8.7238982329435,8.69391182722261,8.22742223055229,8.84811639746232,8.225658011008,8.75297246129619,8.58621779158697,8.35469799156919,8.06207419362095,8.31294028072604,7.74107536558238,9.8091236179355,8.73522877612185,9.12651783711572,8.76259560904458,8.44144119845213,8.39765971478768
C5,9.13665055071461,9.47531848268059,9.46087741508212,9.40169258293188,9.98637054881239,9.41624221867228,9.01058661452404,9.54216037575797,8.55418117574275,9.7202254843093,9.66848067332358,9.9458042420457,9.7294762204534,9.75208550943473,9.70570954459162,9.28335551855065,9.42887156584034,9.78485721500343,9.696256052783,9.44129839483418,10.2250693087749,10.0925112066493,10.1549503950091,9.71000104676556,9.66796273545319,9.53881988192407,9.93991829009389,9.46480759281296,10.3037662464311,9.8770585993012,9.79636730706634,9.38028707616088,9.22777859059725,9.16788984656528,9.55541606068181,9.47755584429799,10.0321546730637,9.83749733327482,9.33250706054972,9.78458748087641,9.63602574432414,9.82319768083427,9.5539436486764,9.74648678365589,10.0110390422209,9.9067112826165,9.78653730811955,9.39579337270553,9.64331108637204,9.9888078375021,9.77711019469806,9.39153242209586,9.8710377043608,9.68777752675059
LAMC1,8.20568493204786,8.95640141644668,8.22239941959249,8.59428876090345,8.73883312755123,8.84560149409642,8.16294240084747,8.40584542571596,8.30752407010778,8.385758768422,8.48833363753627,8.06615287144619,8.47077137944525,8.84844289504659,8.3474718811247,8.35681680307088,8.49464620279155,8.34132684260019,8.46449310685505,8.36043684485125,8.62984053204334,8.50530583811027,8.42393125734424,8.45996208617941,8.30305985282617,8.09762418157469,8.54763610734838,8.51501481498788,8.45047373401046,8.60997004148733,8.46277068574407,8.84102224839095,7.9513059062842,8.30193244187883,8.53023987221889,8.11518853800061,7.92928527654187,8.3884890071893,8.52382864882442,8.40587443712128,8.77090910221955,8.35752614726388,8.80920682947532,8.35930242758332,8.38116991336748,8.08395923174958,8.23108052039141,7.84463998016812,8.98777890448654,8.39942063538147,8.61747980044794,8.38658958921867,8.01201143764956,8.42559349485756
SLC2A14,11.0503534485137,10.7495385009725,9.9032139200432,10.1287009606251,9.14484192804501,10.0502261717547,11.0231166675897,10.5490418716186,11.0582151294805,10.2629737381558,10.9062576568135,11.3041371633216,10.6519937584991,10.471506593506,11.4391260778861,10.4007148310267,10.9276172705294,10.9586269041025,11.3662696693846,11.1333088982793,10.7634514171859,10.6983968161821,10.0352478769402,10.6262979301416,10.8428794306109,10.9063750987946,10.7349955174873,11.0992743598916,8.68340124559595,8.71613444470454,8.66906438722007,8.44860920466333,9.76962390106993,11.4964329533798,10.7528609757371,11.1106130304998,8.2946869851592,10.208809350182,10.5502777155841,9.21498905318098,8.77125974153028,11.3746664506546,8.91416738077887,8.70975665983218,10.6255721369012,9.23232922907337,8.30227328643371,10.5047184636382,9.10921796749216,10.7386761886916,8.27398880318615,7.73247410936499,9.03413511967779,8.38754407654535
NPEPPS,8.67539800106407,8.70265275169764,8.402956057696,8.45213024705122,7.78197284937878,8.52393310622931,9.07310659135543,8.50903840232807,8.17619810084233,7.73800593375765,8.72860762231752,8.56778060412127,8.2620531621422,8.26991749562658,8.45239365083746,8.80698687388065,8.5589627958582,8.52316253515297,8.1461731673406,8.7564065615645,8.34660803429537,8.37843764432678,,,7.93923589335269,7.93509583672784,8.35535616846578,8.47689388422389,7.88589620865605,7.77110207637872,7.41102177215577,7.33052557316147,7.52064242222356,8.90336795738551,8.33553947886397,8.22118119503564,8.64510764118824,8.19738235338984,8.26906095346686,8.25220211608626,7.98633201014783,8.30333172352713,7.43474119814947,7.97763221048605,7.92391254048449,7.70813545224835,7.4704629567722,8.52087073689791,7.40026126708858,7.91549640230408,,,7.93132600597341,
OTUB1,8.40569339498081,7.98261281115074,7.47185917564887,7.67482933726823,7.36107617609623,7.88146071687953,8.51885961647828,7.84495465710514,7.70649389455575,8.0375684893689,8.13330702596041,8.20889912388101,8.21665224093921,7.82609102815281,7.65358908890234,8.0605035308304,7.44423012763431,7.83966126089156,7.78430557097686,7.82891286665526,7.92679452994569,8.0005736599299,,7.4409082582689,7.6044874214672,7.57921678627465,8.11695731486002,8.30397503360943,8.22138531719373,,,,,8.40051871744956,7.2266243743939,8.25021520640553,8.18735534324186,7.59949691128226,7.79129615935545,7.26568453257166,7.81995490574001,7.18828390472717,,,7.75788907827344,7.37876837858769,,7.85526841809807,,7.32838648372971,7.43188589571393,8.33672081149762,,
FN3K,9.4043656649977,8.71662435492736,8.21264899927631,8.18819779779781,7.67627404822834,9.10764080937144,9.5183409612209,8.97198958535248,8.64354945378004,8.74945249738379,8.90979639744446,9.11413446326607,9.12814157195931,8.38651477429251,8.79820367193336,9.33973070155617,9.02602598305085,8.06491827109859,8.38551666699925,8.72852216287096,8.4697153904644,7.94638739408942,7.80047464314961,7.6268170197671,9.03237184699988,8.31394783991342,8.14536771430374,8.09804812728411,,6.74821937788817,7.86998076685639,6.83686881169573,6.52467896613351,9.16666205166153,8.476515513727,8.79623448216156,7.97085640146501,7.86675652395784,8.83076152521021,,8.32774525665675,7.67373402336502,8.02653910492624,7.65360911770997,8.15361895380735,7.86820194721877,7.68535828169145,9.54272130284866,7.89844536810695,8.72354522845606,7.49318005912473,8.80738832511848,7.50671086815265,7.37224367614156
ADSL,9.04788394730906,8.70428428631483,7.87359496512625,8.33129867653085,,8.56165656476378,8.82237535262087,9.04222215631013,7.89225390852024,8.4972344441487,8.65465361699317,8.95651833331949,8.81949012861321,8.17478545378748,8.69049839724716,8.74455449235855,8.67140322045958,8.42243183096956,8.44101874061508,8.67765231405128,8.81035469426391,8.38323080078415,,7.34635966585169,8.2994574764995,8.19083761687423,8.22642524552805,8.28446999847247,8.03824272780602,7.94232383308924,,,,9.43699869015965,7.7963582205257,8.68104049732388,8.79423064156216,7.76406063660273,7.02446457709101,8.39352341596581,7.9203766257491,8.38448163098368,6.94686820778132,7.98815661013448,7.96122569983941,,9.1701660677844,8.49666379621355,7.43374041006399,7.8125913299018,,8.97600154438393,7.06398886923425,
AMBP,10.8909829316567,11.2979717557851,11.1533724786545,11.2181627786984,11.3897524709957,11.1933869859572,10.7870082017354,11.2601309818536,10.518436347307,11.1604786305273,11.2181430426871,11.047956965568,12.0719541356654,11.1641441683033,11.3245009687329,11.4677173650849,11.112659363287,11.3179138825707,10.9905319018468,11.262643813041,11.4266519010866,11.3834843337521,11.3085607605387,11.3848590250727,11.4167722633302,11.1456148863769,11.1562581783579,10.8533279207115,12.1325060456736,12.5366023017081,12.1455569357541,12.4323177642033,11.6817875617686,11.0799786500225,11.1965980363062,11.5314135085347,11.7296301590131,11.3853786303628,11.2320907494727,10.4536139889723,11.328150574674,10.8395591019046,11.3956765737497,11.481568726724,10.8602278087406,11.1240440190426,11.6669196677247,10.4835077308483,11.5525051108891,11.1509418181815,12.0136687431977,11.3049822644617,11.19309156474,11.5947665988489
RPLP0,8.12495630501792,9.59158550189268,7.7064480063053,10.7309005898937,8.35709887889086,9.20741269430764,9.13356406315603,8.950549077722,8.51900845650735,7.91117452960389,7.98526416362913,8.55655513642446,9.67255545174511,10.1335259072735,8.93685247749818,8.3547185295188,8.08241823124374,9.99628311799251,8.03636363378214,8.08624060947765,8.68464217254337,8.55146446069792,8.01325843592893,7.31057552077084,8.13975304910059,8.32071176143472,10.5854848780683,9.37819739261528,9.73687371998251,9.3895181743765,7.67482350293095,7.31016492496401,6.92457055678169,8.4000963806834,8.10734543113129,9.03963971076796,10.5350701354711,8.43678940825273,9.12208508834421,7.75244041299138,9.82432101867497,8.82085220401985,7.65358988531199,7.59016864577271,9.5957718090856,7.54298112018852,7.83941470289099,10.2414696465917,8.44684023220408,9.56736982445371,8.42583784450207,8.69982376909829,7.75564633630819,8.56721685788883
